# STN,YYYYMMDD,   FG,  FXX,   TG,   DR,   RH,  VVN
260,20230902,14,60,165,0,0,0
260,20230903,10,40,161,0,0,4
260,20230904,21,60,178,0,0,3
260,20230905,28,80,210,0,0,65
260,20230906,19,60,217,0,0,2
260,20230907,23,80,207,0,0,3
260,20230908,15,60,216,0,0,0
260,20230909,10,40,207,0,0,0
260,20230910,20,60,233,0,0,16
260,20230911,21,70,220,8,11,1
260,20230912,13,50,197,0,-1,0
260,20230913,30,130,166,4,2,29
260,20230914,15,60,141,0,0,4
260,20230915,18,70,149,0,0,4
260,20230916,20,70,181,0,-1,6
260,20230917,23,70,166,56,191,1
260,20230918,45,160,186,24,35,60
260,20230919,62,180,166,14,3,70
260,20230920,50,160,185,0,0,70
260,20230921,25,100,155,125,119,39
260,20230922,36,140,140,27,8,45
260,20230923,29,90,134,16,65,42
260,20230924,31,100,139,0,0,57
260,20230925,24,70,158,0,0,5
260,20230926,20,60,159,0,0,50
260,20230927,24,70,174,0,0,1
260,20230928,30,90,170,0,0,64
260,20230929,31,100,158,4,42,21
260,20230930,19,70,147,0,0,7
267,20230101,83,200,97,65,52,33
267,20230102,48,90,69,28,18,9
267,20230103,68,170,56,10,5,3
267,20230104,123,220,99,103,240,28
267,20230105,65,160,89,6,2,30
267,20230106,69,170,84,23,19,18
267,20230107,82,150,88,1,1,56
267,20230108,75,130,75,0,-1,65
267,20230109,58,130,65,17,19,62
267,20230110,89,190,68,82,64,21
267,20230111,88,210,87,26,19,56
267,20230112,110,200,96,70,103,15
267,20230113,118,210,82,35,21,58
267,20230114,94,190,74,105,122,23
267,20230115,107,230,60,29,32,56
267,20230116,67,180,38,117,157,46
267,20230117,71,190,32,10,7,50
267,20230118,76,180,32,55,54,57
267,20230119,69,160,37,10,9,56
267,20230120,54,100,13,0,-1,39
267,20230121,20,60,2,0,-1,1
267,20230122,41,90,17,0,0,65
267,20230123,26,50,24,0,-1,58
267,20230124,25,60,16,0,0,50
267,20230125,46,110,6,23,9,13
267,20230126,50,100,44,16,5,12
267,20230127,42,120,31,0,0,70
267,20230128,31,80,29,0,0,65
267,20230129,65,130,50,11,6,17
267,20230130,98,190,57,19,15,50
267,20230131,88,160,61,0,-1,59
267,20230201,108,190,62,0,-1,60
267,20230202,70,140,67,80,38,41
267,20230203,82,160,70,0,0,58
267,20230204,26,60,61,13,8,33
267,20230205,74,150,60,27,28,25
267,20230206,21,40,36,0,0,3
267,20230207,29,70,2,0,0,2
267,20230208,38,80,4,0,0,36
267,20230209,53,100,31,0,0,32
267,20230210,60,120,51,0,0,61
267,20230211,48,90,59,0,0,33
267,20230212,19,50,55,0,0,18
267,20230213,24,50,50,0,0,10
267,20230214,26,50,30,0,0,0
267,20230215,39,80,35,0,0,0
267,20230216,59,110,67,63,28,11
267,20230217,87,200,85,0,-1,47
267,20230218,80,170,87,26,29,12
267,20230219,50,120,65,0,-1,40
267,20230220,95,160,79,0,0,59
267,20230221,43,100,78,6,1,13
267,20230222,37,80,64,7,2,19
267,20230223,43,120,60,7,2,16
267,20230224,92,190,55,41,45,25
267,20230225,81,200,45,3,3,58
267,20230226,44,120,23,0,0,70
267,20230227,35,110,33,0,0,65
267,20230228,29,60,32,45,21,2
267,20230301,28,90,13,0,0,0
267,20230302,50,90,30,0,0,2
267,20230303,46,100,49,0,0,65
267,20230304,62,120,54,9,10,41
267,20230305,49,110,42,5,12,37
267,20230306,57,150,35,90,69,34
267,20230307,71,150,32,5,11,56
267,20230308,34,90,18,0,-1,65
267,20230309,45,110,14,96,45,16
267,20230310,93,200,10,152,110,6
267,20230311,45,120,25,6,7,65
267,20230312,68,130,55,16,7,22
267,20230313,134,290,103,31,34,18
267,20230314,98,170,58,33,62,56
267,20230315,45,130,42,12,8,44
267,20230316,82,140,69,3,1,65
267,20230317,38,100,92,0,-1,59
267,20230318,43,90,98,15,12,10
267,20230319,39,70,77,4,1,2
267,20230320,54,100,77,82,31,10
267,20230321,61,120,90,55,28,13
267,20230322,76,140,92,96,100,23
267,20230323,86,170,109,56,78,56
267,20230324,97,170,100,23,28,44
267,20230325,109,200,87,13,32,59
267,20230326,61,130,61,0,0,62
267,20230327,86,180,49,9,8,65
267,20230328,63,130,55,10,1,64
267,20230329,60,110,91,13,9,39
267,20230330,90,170,110,0,-1,58
267,20230331,59,100,98,134,108,30
267,20230401,69,140,85,55,32,27
267,20230402,73,140,45,0,0,70
267,20230403,48,110,44,0,0,70
267,20230404,29,70,40,0,0,64
267,20230405,28,60,45,0,0,66
267,20230406,62,140,63,72,58,26
267,20230407,32,90,77,11,4,4
267,20230408,32,80,68,0,0,41
267,20230409,36,80,94,0,0,43
267,20230410,76,150,99,37,70,56
267,20230411,84,160,88,6,5,65
267,20230412,82,180,90,66,89,50
267,20230413,81,170,80,40,33,58
267,20230414,45,100,95,0,-1,69
267,20230415,75,140,76,0,-1,57
267,20230416,64,120,82,0,-1,20
267,20230417,51,100,84,0,0,4
267,20230418,60,120,92,0,0,67
267,20230419,70,160,89,0,0,70
267,20230420,68,140,83,5,3,60
267,20230421,51,170,109,50,191,50
267,20230422,30,70,87,37,50,21
267,20230423,48,170,110,71,146,19
267,20230424,93,160,86,52,49,59
267,20230425,75,150,68,4,8,57
267,20230426,43,120,60,5,8,50
267,20230427,36,100,72,0,0,65
267,20230428,54,90,88,23,10,8
267,20230429,52,100,99,0,0,58
267,20230430,27,60,98,0,0,26
267,20230501,36,120,104,0,-1,50
267,20230502,57,130,80,0,0,64
267,20230503,39,100,83,0,0,65
267,20230504,51,100,125,0,0,70
267,20230505,29,70,125,17,45,16
267,20230506,28,60,143,46,51,22
267,20230507,38,90,154,0,-1,28
267,20230508,31,80,139,0,0,46
267,20230509,51,110,135,135,119,23
267,20230510,40,80,121,0,0,5
267,20230511,38,100,126,22,11,14
267,20230512,51,100,150,20,8,32
267,20230513,59,110,147,0,0,60
267,20230514,56,110,126,0,0,50
267,20230515,62,170,110,13,9,32
267,20230516,78,150,110,4,6,68
267,20230517,57,120,97,0,-1,68
267,20230518,35,100,96,0,0,65
267,20230519,50,110,130,0,0,61
267,20230520,61,130,143,0,0,63
267,20230521,54,110,159,0,0,56
267,20230522,67,160,161,12,30,35
267,20230523,93,160,121,0,0,63
267,20230524,54,90,123,0,0,60
267,20230525,51,110,119,0,0,57
267,20230526,56,120,115,0,0,62
267,20230527,43,90,124,0,0,60
267,20230528,61,130,139,0,0,60
267,20230529,65,130,120,0,0,68
267,20230530,54,100,120,0,0,65
267,20230531,58,120,135,0,0,63
267,20230601,68,120,116,0,-1,68
267,20230602,59,110,134,0,0,63
267,20230603,48,100,149,0,0,65
267,20230604,50,100,134,0,0,59
267,20230605,54,110,126,0,0,65
267,20230606,57,100,135,0,0,65
267,20230607,56,110,136,0,0,63
267,20230608,62,110,151,0,0,62
267,20230609,59,120,191,0,0,60
267,20230610,49,90,205,0,0,65
267,20230611,40,110,231,0,0,65
267,20230612,40,80,214,0,0,67
267,20230613,55,110,201,0,0,75
267,20230614,54,110,196,0,0,70
267,20230615,40,80,188,0,0,70
267,20230616,40,80,182,0,0,61
267,20230617,34,60,181,0,0,56
267,20230618,39,100,216,0,-1,45
267,20230619,57,150,196,0,-1,50
267,20230620,45,170,215,25,64,36
267,20230621,45,110,197,0,0,0
267,20230622,49,120,194,0,0,0
267,20230623,39,100,191,0,0,64
267,20230624,35,70,210,0,0,65
267,20230625,33,70,236,0,0,60
267,20230626,79,130,190,0,-1,69
267,20230627,64,120,180,0,-1,75
267,20230628,40,80,188,47,19,49
267,20230629,60,110,184,4,3,50
267,20230630,66,140,181,0,0,56
267,20230701,81,150,175,62,50,26
267,20230702,90,150,170,0,-1,66
267,20230703,88,160,162,15,64,56
267,20230704,63,130,163,10,7,65
267,20230705,107,300,147,68,160,17
267,20230706,41,100,169,0,0,65
267,20230707,41,90,201,0,0,62
267,20230708,40,90,236,0,0,60
267,20230709,43,130,209,5,77,56
267,20230710,43,90,194,0,0,66
267,20230711,55,130,206,0,0,70
267,20230712,71,120,189,3,3,61
267,20230713,61,120,184,0,0,68
267,20230714,50,110,189,7,2,65
267,20230715,75,170,207,3,6,68
267,20230716,100,200,183,2,9,59
267,20230717,70,130,180,0,-1,64
267,20230718,30,70,181,0,-1,60
267,20230719,41,90,173,17,23,65
267,20230720,23,80,162,4,11,50
267,20230721,47,110,157,5,2,14
267,20230722,58,140,160,62,30,50
267,20230723,84,140,179,55,37,57
267,20230724,66,130,170,1,1,61
267,20230725,66,130,158,6,9,57
267,20230726,53,120,162,9,33,70
267,20230727,51,110,172,125,157,21
267,20230728,41,80,195,0,0,58
267,20230729,54,120,189,2,3,61
267,20230730,74,150,178,23,33,57
267,20230731,69,140,180,84,171,22
267,20230801,78,150,166,51,188,50
267,20230802,70,150,172,53,171,32
267,20230803,73,150,173,15,10,59
267,20230804,48,110,168,7,15,59
267,20230805,48,120,155,56,104,56
267,20230806,63,160,156,28,37,42
267,20230807,101,170,158,17,70,18
267,20230808,84,150,161,1,1,70
267,20230809,50,100,164,0,0,70
267,20230810,28,70,173,0,0,65
267,20230811,43,80,196,0,0,59
267,20230812,48,110,190,24,25,41
267,20230813,49,100,186,3,13,64
267,20230814,37,80,198,0,0,65
267,20230815,40,80,185,2,2,5
267,20230816,32,100,175,0,0,1
267,20230817,53,110,174,0,0,64
267,20230818,31,80,197,0,0,50
267,20230819,43,100,209,7,2,50
267,20230820,35,70,190,0,0,63
267,20230821,24,60,181,0,0,50
267,20230822,40,80,192,0,0,65
267,20230823,34,80,188,0,0,50
267,20230824,29,90,188,35,98,25
267,20230825,38,80,192,0,0,     
267,20230826,45,110,167,20,24,70
267,20230827,57,130,161,13,26,68
267,20230828,39,90,165,0,0,20
267,20230829,24,90,155,0,-1,12
267,20230830,56,120,153,43,76,57
267,20230831,57,130,151,19,26,58
267,20230901,24,50,156,0,0,56
267,20230902,31,80,162,0,-1,4
267,20230903,16,50,155,0,0,1
267,20230904,30,70,177,0,0,4
267,20230905,34,80,207,0,0,62
267,20230906,32,70,214,0,0,39
267,20230907,35,80,217,0,0,63
267,20230908,26,60,205,0,0,0
267,20230909,16,50,207,0,0,0
267,20230910,30,70,224,0,0,4
267,20230911,40,90,215,14,9,50
267,20230912,32,60,196,2,1,39
267,20230913,53,200,153,37,269,26
267,20230914,30,80,145,0,0,50
267,20230915,32,70,155,0,0,63
267,20230916,28,60,173,0,0,50
267,20230917,35,90,171,29,18,11
267,20230918,70,190,182,54,283,18
267,20230919,99,210,167,57,108,50
267,20230920,87,160,184,0,-1,62
267,20230921,40,160,156,131,170,26
267,20230922,52,130,143,26,50,50
267,20230923,40,100,144,18,16,57
267,20230924,60,120,157,0,0,70
267,20230925,51,130,158,0,0,1
267,20230926,37,80,164,0,0,42
267,20230927,42,110,178,0,0,0
267,20230928,52,130,174,0,0,60
267,20230929,64,150,168,8,30,50
267,20230930,31,70,163,0,-1,65
269,20230101,71,190,118,50,49,57
269,20230102,48,150,77,42,28,30
269,20230103,52,150,57,10,6,1
269,20230104,110,190,114,109,138,27
269,20230105,61,130,104,3,2,50
269,20230106,61,150,97,25,22,49
269,20230107,71,140,103,17,17,65
269,20230108,58,140,81,6,12,59
269,20230109,49,90,67,16,28,61
269,20230110,71,170,70,79,57,30
269,20230111,83,180,96,50,49,37
269,20230112,103,200,104,143,199,33
269,20230113,93,180,84,23,39,58
269,20230114,78,180,80,113,124,38
269,20230115,83,210,58,55,85,50
269,20230116,45,130,41,100,90,57
269,20230117,40,140,8,14,7,65
269,20230118,54,130,13,43,61,50
269,20230119,41,130,29,30,39,60
269,20230120,40,70,5,21,4,16
269,20230121,17,50,-16,0,-1,0
269,20230122,35,90,7,0,-1,61
269,20230123,30,60,26,0,-1,50
269,20230124,30,70,18,0,0,60
269,20230125,31,80,-6,18,6,9
269,20230126,35,90,42,28,9,3
269,20230127,48,120,36,0,0,70
269,20230128,19,50,28,0,0,70
269,20230129,59,120,44,0,0,56
269,20230130,70,160,64,16,10,57
269,20230131,68,160,62,2,1,61
269,20230201,87,180,69,30,43,58
269,20230202,63,120,79,70,39,28
269,20230203,68,150,84,2,2,62
269,20230204,13,50,68,19,10,37
269,20230205,49,160,64,24,21,43
269,20230206,16,50,37,0,0,3
269,20230207,15,50,4,0,0,1
269,20230208,24,60,10,0,0,49
269,20230209,34,70,7,0,0,5
269,20230210,45,110,42,0,-1,50
269,20230211,41,80,72,0,0,26
269,20230212,13,40,58,0,0,1
269,20230213,21,60,63,0,0,3
269,20230214,13,50,40,0,0,1
269,20230215,27,60,50,0,0,1
269,20230216,53,100,80,73,20,19
269,20230217,80,180,102,2,1,50
269,20230218,75,170,103,34,27,7
269,20230219,41,110,71,42,29,44
269,20230220,82,150,84,0,0,57
269,20230221,38,90,87,0,-1,37
269,20230222,28,60,72,25,21,18
269,20230223,24,90,63,0,-1,18
269,20230224,53,130,53,46,31,49
269,20230225,54,140,47,1,2,66
269,20230226,44,130,22,0,0,70
269,20230227,31,120,25,0,0,65
269,20230228,23,80,24,18,6,25
269,20230301,33,100,12,0,0,0
269,20230302,49,90,29,0,0,31
269,20230303,29,80,43,0,0,2
269,20230304,35,100,56,12,9,30
269,20230305,27,60,43,1,1,65
269,20230306,48,130,37,60,34,50
269,20230307,44,100,19,43,21,60
269,20230308,35,80,9,4,1,28
269,20230309,42,100,13,106,108,15
269,20230310,65,170,13,     ,129,15
269,20230311,24,90,23,0,0,65
269,20230312,59,140,65,16,6,35
269,20230313,107,240,120,41,24,42
269,20230314,67,150,62,44,73,50
269,20230315,31,80,45,0,0,65
269,20230316,53,120,79,10,4,70
269,20230317,32,90,116,0,0,70
269,20230318,33,90,121,15,7,57
269,20230319,33,70,90,0,-1,37
269,20230320,53,110,83,96,25,19
269,20230321,56,120,102,59,23,12
269,20230322,79,150,107,48,39,56
269,20230323,77,150,124,61,64,60
269,20230324,90,170,112,25,15,58
269,20230325,87,200,92,21,28,59
269,20230326,48,110,66,0,0,50
269,20230327,44,140,44,15,39,67
269,20230328,41,110,44,9,2,65
269,20230329,40,90,102,0,-1,67
269,20230330,83,180,127,0,-1,64
269,20230331,55,130,107,148,109,56
269,20230401,51,120,91,87,61,30
269,20230402,66,120,50,0,0,70
269,20230403,47,120,40,0,0,65
269,20230404,26,60,43,0,0,70
269,20230405,20,60,52,0,0,63
269,20230406,43,130,69,76,51,29
269,20230407,21,70,80,22,8,1
269,20230408,29,70,72,0,0,4
269,20230409,25,70,109,0,0,56
269,20230410,59,160,107,44,95,59
269,20230411,69,160,96,0,-1,70
269,20230412,60,150,91,79,85,59
269,20230413,61,150,77,22,21,50
269,20230414,32,80,87,0,-1,69
269,20230415,52,120,77,0,-1,50
269,20230416,38,90,88,0,-1,18
269,20230417,39,90,97,0,-1,3
269,20230418,64,120,91,0,0,68
269,20230419,73,160,96,0,0,65
269,20230420,65,140,87,28,24,59
269,20230421,32,140,109,73,108,18
269,20230422,22,80,93,43,39,3
269,20230423,38,110,118,40,46,13
269,20230424,64,150,85,84,199,56
269,20230425,43,120,69,2,1,73
269,20230426,22,70,57,0,-1,65
269,20230427,23,80,81,0,0,64
269,20230428,42,110,100,9,3,41
269,20230429,35,80,106,0,-1,58
269,20230430,25,70,113,0,0,58
269,20230501,28,90,115,0,-1,57
269,20230502,40,100,86,0,-1,69
269,20230503,37,80,88,0,0,60
269,20230504,49,100,131,0,0,70
269,20230505,23,70,133,46,151,58
269,20230506,20,70,148,27,26,26
269,20230507,24,80,155,27,75,19
269,20230508,21,90,150,0,0,18
269,20230509,33,80,141,149,84,21
269,20230510,25,60,136,10,9,21
269,20230511,28,60,135,57,268,25
269,20230512,46,90,159,23,29,31
269,20230513,38,90,159,0,0,67
269,20230514,26,90,137,0,0,59
269,20230515,40,160,118,13,30,57
269,20230516,41,100,109,0,-1,68
269,20230517,38,90,100,0,-1,70
269,20230518,36,100,98,0,0,65
269,20230519,44,110,131,0,0,59
269,20230520,55,130,151,0,0,65
269,20230521,43,110,170,1,2,50
269,20230522,43,110,173,0,-1,9
269,20230523,54,130,122,0,0,65
269,20230524,33,90,119,0,0,65
269,20230525,39,100,119,0,0,12
269,20230526,50,110,118,0,0,62
269,20230527,35,100,136,0,0,60
269,20230528,54,120,150,0,0,62
269,20230529,56,120,125,0,0,69
269,20230530,46,90,124,0,0,65
269,20230531,48,100,146,0,0,60
269,20230601,45,90,120,0,0,70
269,20230602,39,100,139,0,0,66
269,20230603,50,110,151,0,0,70
269,20230604,49,110,146,0,0,65
269,20230605,43,100,136,0,0,64
269,20230606,46,90,149,0,0,65
269,20230607,41,80,150,0,0,65
269,20230608,55,110,166,0,0,61
269,20230609,50,100,205,0,0,68
269,20230610,46,100,214,0,0,70
269,20230611,36,100,241,0,0,70
269,20230612,38,90,228,0,0,75
269,20230613,48,110,205,0,0,75
269,20230614,51,140,198,0,0,75
269,20230615,37,90,197,0,0,70
269,20230616,26,80,188,0,0,70
269,20230617,22,60,193,0,0,60
269,20230618,30,70,220,0,-1,63
269,20230619,49,130,205,5,4,47
269,20230620,33,170,217,30,55,50
269,20230621,35,90,206,0,0,31
269,20230622,35,90,193,75,51,20
269,20230623,28,80,204,0,0,59
269,20230624,25,70,216,0,0,68
269,20230625,28,80,248,0,0,60
269,20230626,52,130,189,0,-1,70
269,20230627,39,110,176,0,-1,64
269,20230628,32,70,181,43,23,38
269,20230629,38,100,186,11,3,58
269,20230630,41,130,179,0,-1,70
269,20230701,61,140,172,45,20,29
269,20230702,67,130,175,0,0,66
269,20230703,68,160,165,21,48,62
269,20230704,46,120,161,12,28,57
269,20230705,83,280,140,81,179,36
269,20230706,37,110,167,0,-1,65
269,20230707,32,80,203,0,0,65
269,20230708,31,80,240,0,0,70
269,20230709,27,210,224,4,120,62
269,20230710,34,110,204,0,0,70
269,20230711,41,130,214,4,20,65
269,20230712,56,110,184,13,23,59
269,20230713,44,150,175,14,152,45
269,20230714,33,80,186,0,-1,65
269,20230715,55,150,205,7,14,57
269,20230716,77,180,185,6,1,70
269,20230717,53,130,169,9,62,65
269,20230718,28,100,178,0,-1,65
269,20230719,30,90,178,14,15,61
269,20230720,20,70,168,2,1,3
269,20230721,31,110,159,9,22,50
269,20230722,45,110,157,45,24,50
269,20230723,65,170,177,51,13,56
269,20230724,46,120,175,0,-1,65
269,20230725,37,120,151,3,1,65
269,20230726,38,120,153,7,20,65
269,20230727,47,110,171,115,150,30
269,20230728,39,90,196,0,-1,57
269,20230729,49,120,184,1,1,65
269,20230730,70,150,174,18,57,57
269,20230731,64,130,175,107,202,26
269,20230801,56,140,168,13,58,50
269,20230802,58,180,172,57,107,56
269,20230803,48,140,173,25,36,56
269,20230804,28,80,167,12,35,50
269,20230805,32,130,157,27,36,56
269,20230806,50,140,153,49,85,37
269,20230807,63,150,156,24,36,60
269,20230808,56,160,154,25,78,1
269,20230809,30,110,153,0,0,0
269,20230810,21,70,175,0,0,65
269,20230811,33,100,209,0,-1,61
269,20230812,40,100,193,37,143,39
269,20230813,40,110,182,0,-1,65
269,20230814,27,80,198,0,0,56
269,20230815,28,80,183,7,11,64
269,20230816,35,90,183,0,0,57
269,20230817,52,110,178,0,-1,70
269,20230818,31,70,200,0,0,44
269,20230819,32,100,215,0,-1,42
269,20230820,24,70,196,0,0,65
269,20230821,18,70,194,0,0,58
269,20230822,25,80,187,0,0,58
269,20230823,27,100,186,0,0,56
